frame,error_m
5.820000000000000000e+02,1.590059208068273620e+02
5.830000000000000000e+02,1.583520118552690406e+02
5.840000000000000000e+02,1.576462733039548993e+02
5.850000000000000000e+02,1.569658634853697947e+02
5.860000000000000000e+02,1.563123423273246431e+02
5.870000000000000000e+02,1.557130031684519338e+02
5.880000000000000000e+02,1.551012537001910232e+02
5.890000000000000000e+02,1.544011753036203629e+02
5.900000000000000000e+02,1.537373477467048986e+02
5.910000000000000000e+02,1.530793106482631174e+02
5.920000000000000000e+02,1.523996421627914515e+02
5.930000000000000000e+02,1.517648691369258529e+02
5.940000000000000000e+02,1.510974428466684287e+02
5.950000000000000000e+02,1.505066704114500169e+02
5.960000000000000000e+02,1.499291339709891133e+02
5.970000000000000000e+02,1.493615756237249741e+02
5.980000000000000000e+02,1.488231742643223470e+02
5.990000000000000000e+02,1.482846584041758433e+02
6.000000000000000000e+02,1.477623699098198529e+02
6.010000000000000000e+02,1.472833007230572662e+02
6.020000000000000000e+02,1.467842500478911063e+02
6.030000000000000000e+02,1.462987645401456973e+02
6.040000000000000000e+02,1.458275330917975054e+02
6.050000000000000000e+02,1.453652759601508535e+02
6.060000000000000000e+02,1.449152587304752728e+02
6.070000000000000000e+02,1.444907491345771859e+02
6.080000000000000000e+02,1.440777498289066330e+02
6.090000000000000000e+02,1.436710939787926691e+02
6.100000000000000000e+02,1.432780339798395346e+02
6.110000000000000000e+02,1.429009114011817871e+02
6.120000000000000000e+02,1.425366578054712647e+02
6.130000000000000000e+02,1.421748593010640036e+02
6.140000000000000000e+02,1.418295910447104120e+02
6.150000000000000000e+02,1.414956520036539303e+02
6.160000000000000000e+02,1.411804850553787389e+02
6.170000000000000000e+02,1.408726594427837995e+02
6.180000000000000000e+02,1.405786048543764366e+02
6.190000000000000000e+02,1.402935028768865777e+02
6.200000000000000000e+02,1.400173143799721913e+02
6.210000000000000000e+02,1.397464754272020002e+02
6.220000000000000000e+02,1.394844639624992340e+02
6.230000000000000000e+02,1.392410912553096978e+02
6.240000000000000000e+02,1.390046611408028525e+02
6.250000000000000000e+02,1.387855298493366831e+02
6.260000000000000000e+02,1.385781739335054681e+02
6.270000000000000000e+02,1.383965041890950260e+02
6.280000000000000000e+02,1.382129455230748931e+02
6.290000000000000000e+02,1.380303622804713086e+02
6.300000000000000000e+02,1.378462063925991572e+02
6.310000000000000000e+02,1.376762503328077685e+02
6.320000000000000000e+02,1.375110516492844397e+02
6.330000000000000000e+02,1.373598338461556239e+02
6.340000000000000000e+02,1.372119909683623007e+02
6.350000000000000000e+02,1.370652401264073887e+02
6.360000000000000000e+02,1.369200826651788532e+02
6.370000000000000000e+02,1.367755866617011122e+02
6.380000000000000000e+02,1.366400635310175744e+02
6.390000000000000000e+02,1.365107763336307301e+02
6.400000000000000000e+02,1.363871947020879247e+02
6.410000000000000000e+02,1.362632684196567538e+02
6.420000000000000000e+02,1.361377417721164704e+02
6.430000000000000000e+02,1.360126393029529765e+02
6.440000000000000000e+02,1.358855733467372318e+02
6.450000000000000000e+02,1.357520669407072944e+02
6.460000000000000000e+02,1.356141889090080497e+02
6.470000000000000000e+02,1.354886592611080403e+02
6.480000000000000000e+02,1.353620913460190707e+02
6.490000000000000000e+02,1.352426472680344318e+02
6.500000000000000000e+02,1.351253935053318855e+02
6.510000000000000000e+02,1.358212973820422746e+02
6.520000000000000000e+02,1.363959294861575700e+02
6.530000000000000000e+02,1.362754656913563451e+02
6.540000000000000000e+02,1.361738568527622704e+02
6.550000000000000000e+02,1.360553294264036026e+02
6.560000000000000000e+02,1.359340759853162126e+02
6.570000000000000000e+02,1.358514843532209682e+02
6.580000000000000000e+02,1.358334431393448085e+02
6.590000000000000000e+02,1.357481275389441464e+02
6.600000000000000000e+02,1.356694028831562662e+02
6.610000000000000000e+02,1.356081061013525471e+02
6.620000000000000000e+02,1.355697756395071849e+02
6.630000000000000000e+02,1.355230013125463131e+02
6.640000000000000000e+02,1.354838096781495551e+02
6.650000000000000000e+02,1.354363994895109897e+02
6.660000000000000000e+02,1.354122294686972623e+02
6.670000000000000000e+02,1.354001726709130651e+02
6.680000000000000000e+02,1.353964292848549462e+02
6.690000000000000000e+02,1.354002709793783481e+02
6.700000000000000000e+02,1.354269638295023981e+02
6.710000000000000000e+02,1.354421393946822434e+02
6.720000000000000000e+02,1.354608798442343129e+02
6.730000000000000000e+02,1.354658844077750928e+02
6.740000000000000000e+02,1.354709878227376976e+02
6.750000000000000000e+02,1.356034072190984432e+02
6.760000000000000000e+02,1.357424536631917817e+02
6.770000000000000000e+02,1.359277520557451737e+02
6.780000000000000000e+02,1.360097214003398278e+02
6.790000000000000000e+02,1.361127857017481517e+02
6.800000000000000000e+02,1.362176680794471224e+02
6.810000000000000000e+02,1.363047594058999721e+02
6.820000000000000000e+02,1.363725642428317713e+02
6.830000000000000000e+02,1.364246671805723850e+02
6.840000000000000000e+02,1.364823358841329650e+02
6.850000000000000000e+02,1.372098568919408308e+02
6.860000000000000000e+02,1.372707957000476142e+02
6.870000000000000000e+02,1.373934442976903370e+02
6.880000000000000000e+02,1.375156324974728363e+02
6.890000000000000000e+02,1.376189434479738054e+02
6.900000000000000000e+02,1.381583037670722263e+02
6.910000000000000000e+02,1.381982139387253312e+02
6.920000000000000000e+02,1.382309048127595759e+02
6.930000000000000000e+02,1.382376866912060791e+02
6.940000000000000000e+02,1.382926497008706406e+02
6.950000000000000000e+02,1.383237554902682973e+02
6.960000000000000000e+02,1.383501392050634138e+02
6.970000000000000000e+02,1.383749808519328894e+02
6.980000000000000000e+02,1.384069443960220838e+02
6.990000000000000000e+02,1.384587753188162651e+02
7.000000000000000000e+02,1.385042721458363815e+02
7.010000000000000000e+02,1.384646319752646093e+02
7.020000000000000000e+02,1.383666057505524805e+02
7.030000000000000000e+02,1.383209797990060110e+02
7.040000000000000000e+02,1.382656447190329345e+02
7.050000000000000000e+02,1.381883126217591951e+02
7.060000000000000000e+02,1.381109601724268714e+02
7.070000000000000000e+02,1.379869267886402326e+02
7.080000000000000000e+02,1.378451043489984045e+02
7.090000000000000000e+02,1.376656906068227784e+02
7.100000000000000000e+02,1.374845217926086320e+02
7.110000000000000000e+02,1.373456078543161709e+02
7.120000000000000000e+02,1.371886907127188522e+02
7.130000000000000000e+02,1.370003130036141670e+02
7.140000000000000000e+02,1.366785200431720284e+02
7.150000000000000000e+02,1.364954133436074244e+02
7.160000000000000000e+02,1.362990088254755108e+02
7.170000000000000000e+02,1.364393837785823109e+02
7.180000000000000000e+02,1.360967604151314845e+02
7.190000000000000000e+02,1.362248519933869488e+02
7.200000000000000000e+02,1.363266825030405585e+02
7.210000000000000000e+02,1.360016084292196012e+02
7.220000000000000000e+02,1.356435563643457840e+02
7.230000000000000000e+02,1.352238741560881294e+02
7.240000000000000000e+02,1.347908652652792512e+02
7.250000000000000000e+02,1.343812956367267475e+02
7.260000000000000000e+02,1.338633230238204703e+02
7.270000000000000000e+02,1.334232709461820434e+02
7.280000000000000000e+02,1.329715611676849392e+02
7.290000000000000000e+02,1.324798470298848656e+02
7.300000000000000000e+02,1.319474734296764495e+02
7.310000000000000000e+02,1.314062222682064203e+02
7.320000000000000000e+02,1.308087464216519891e+02
7.330000000000000000e+02,1.302476076766655240e+02
7.340000000000000000e+02,1.296677000085228713e+02
7.350000000000000000e+02,1.289930208441873560e+02
7.360000000000000000e+02,1.283456288119110411e+02
7.370000000000000000e+02,1.276978727940488483e+02
7.380000000000000000e+02,1.269753066478599237e+02
7.390000000000000000e+02,1.263354786342003422e+02
7.400000000000000000e+02,1.256803998723990787e+02
7.410000000000000000e+02,1.249537652946087576e+02
7.420000000000000000e+02,1.242988040280689290e+02
7.430000000000000000e+02,1.235519047914700366e+02
7.440000000000000000e+02,1.228801542220450500e+02
7.450000000000000000e+02,1.222180113656369258e+02
7.460000000000000000e+02,1.214516403425820812e+02
7.470000000000000000e+02,1.207883136638813966e+02
7.480000000000000000e+02,1.201387778402282862e+02
7.490000000000000000e+02,1.194452885864003946e+02
7.500000000000000000e+02,1.188082752141647092e+02
7.510000000000000000e+02,1.181979321343039118e+02
7.520000000000000000e+02,1.175418065616215131e+02
7.530000000000000000e+02,1.165411356736443196e+02
7.540000000000000000e+02,1.158643415992497410e+02
7.550000000000000000e+02,1.151122389211709987e+02
7.560000000000000000e+02,1.143726489412198362e+02
7.570000000000000000e+02,1.137477231654954721e+02
7.580000000000000000e+02,1.131500837988558317e+02
7.590000000000000000e+02,1.124625589709722817e+02
7.600000000000000000e+02,1.117862812536333195e+02
7.610000000000000000e+02,1.111673154545157587e+02
7.620000000000000000e+02,1.105458373887594234e+02
7.630000000000000000e+02,1.099393084741355153e+02
7.640000000000000000e+02,1.093279313620115687e+02
7.650000000000000000e+02,1.087255026966118834e+02
7.660000000000000000e+02,1.080947179100362803e+02
7.670000000000000000e+02,1.074960844484842681e+02
7.680000000000000000e+02,1.068934075870179470e+02
7.690000000000000000e+02,1.062762265891884113e+02
7.700000000000000000e+02,1.056809767489280887e+02
7.710000000000000000e+02,1.050047264632580948e+02
7.720000000000000000e+02,1.043268290237573268e+02
7.730000000000000000e+02,1.035956096984328525e+02
7.740000000000000000e+02,1.029264071762075616e+02
7.750000000000000000e+02,1.022952030601755951e+02
7.760000000000000000e+02,1.016582692351652781e+02
7.770000000000000000e+02,1.010083652937567535e+02
7.780000000000000000e+02,1.003441454274918954e+02
7.790000000000000000e+02,9.970167388389747032e+01
7.800000000000000000e+02,9.905316154864766531e+01
7.810000000000000000e+02,9.844808595631691617e+01
7.820000000000000000e+02,9.786438324409536449e+01
7.830000000000000000e+02,9.721307178704236662e+01
7.840000000000000000e+02,9.655632769635447232e+01
7.850000000000000000e+02,9.585302494036939436e+01
7.860000000000000000e+02,9.518883649482151554e+01
7.870000000000000000e+02,9.455591163652961484e+01
7.880000000000000000e+02,9.392072674336222349e+01
7.890000000000000000e+02,9.324796386902120560e+01
7.900000000000000000e+02,9.263742157660348653e+01
7.910000000000000000e+02,9.194853916783081615e+01
7.920000000000000000e+02,9.126044388345776781e+01
7.930000000000000000e+02,9.059401363231249604e+01
7.940000000000000000e+02,8.999554972417227816e+01
7.950000000000000000e+02,8.935348371563303260e+01
7.960000000000000000e+02,8.871169886223009371e+01
7.970000000000000000e+02,8.807670207107354088e+01
7.980000000000000000e+02,8.746114965417946507e+01
7.990000000000000000e+02,8.676374422432195388e+01
8.000000000000000000e+02,8.607775816030031990e+01
8.010000000000000000e+02,8.538700185928273356e+01
8.020000000000000000e+02,8.474833593064617787e+01
8.030000000000000000e+02,8.412561094151358532e+01
8.040000000000000000e+02,8.350194613392703502e+01
8.050000000000000000e+02,8.273918401346533358e+01
8.060000000000000000e+02,8.212573518723085897e+01
8.070000000000000000e+02,8.146896059881744634e+01
8.080000000000000000e+02,8.080990954256952818e+01
8.090000000000000000e+02,8.019687251604534595e+01
8.100000000000000000e+02,7.951084164088514683e+01
8.110000000000000000e+02,7.885167203178193063e+01
8.120000000000000000e+02,7.819372360400167565e+01
8.130000000000000000e+02,7.752789769482249937e+01
8.140000000000000000e+02,7.691765919484684844e+01
8.150000000000000000e+02,7.630381759190085234e+01
8.160000000000000000e+02,7.569359726032334379e+01
8.170000000000000000e+02,7.499515207152541052e+01
8.180000000000000000e+02,7.434170401518792914e+01
8.190000000000000000e+02,7.360342998072184173e+01
8.200000000000000000e+02,7.287018799552802761e+01
8.210000000000000000e+02,7.221144909434028136e+01
8.220000000000000000e+02,7.157350299424251716e+01
8.230000000000000000e+02,7.086536952352139451e+01
8.240000000000000000e+02,7.015785934459965745e+01
8.250000000000000000e+02,6.961905815896888328e+01
8.260000000000000000e+02,6.910849034432396820e+01
8.270000000000000000e+02,6.844717068225273238e+01
8.280000000000000000e+02,6.779079496668059335e+01
8.290000000000000000e+02,6.727995828493072850e+01
8.300000000000000000e+02,6.669685911034068226e+01
8.310000000000000000e+02,6.595692427613018083e+01
8.320000000000000000e+02,6.522179509161917110e+01
8.330000000000000000e+02,6.466597381122497268e+01
8.340000000000000000e+02,6.394211712604283093e+01
8.350000000000000000e+02,6.329965463233121881e+01
8.360000000000000000e+02,6.266516695606174636e+01
8.370000000000000000e+02,6.196432657418826295e+01
8.380000000000000000e+02,6.132395037049482767e+01
8.390000000000000000e+02,6.073977241882806055e+01
8.400000000000000000e+02,6.016429923664966850e+01
8.410000000000000000e+02,5.962512164068326825e+01
8.420000000000000000e+02,5.895065624476432475e+01
8.430000000000000000e+02,5.831069420695381922e+01
8.440000000000000000e+02,5.767684071654658595e+01
8.450000000000000000e+02,5.709827923193366672e+01
8.460000000000000000e+02,5.659768519009275423e+01
8.470000000000000000e+02,5.616786774013156958e+01
8.480000000000000000e+02,5.573346558196629985e+01
8.490000000000000000e+02,5.525511740956726214e+01
8.500000000000000000e+02,5.475668290288515294e+01
8.510000000000000000e+02,5.418139381586357928e+01
8.520000000000000000e+02,5.359944951939326785e+01
8.530000000000000000e+02,5.300458021628215732e+01
8.540000000000000000e+02,5.237717539127984168e+01
8.550000000000000000e+02,5.185254176875463372e+01
8.560000000000000000e+02,5.132070452656986959e+01
8.570000000000000000e+02,5.085847337586798034e+01
8.580000000000000000e+02,5.030752791370503729e+01
8.590000000000000000e+02,4.975331237708535781e+01
8.600000000000000000e+02,4.919738456859446529e+01
8.610000000000000000e+02,4.862721534220318631e+01
8.620000000000000000e+02,4.812068212772906861e+01
8.630000000000000000e+02,4.753171473130210245e+01
8.640000000000000000e+02,4.694621874694565378e+01
8.650000000000000000e+02,4.640297530560943784e+01
8.660000000000000000e+02,4.583105332353184025e+01
8.670000000000000000e+02,4.545900266362031061e+01
8.680000000000000000e+02,4.507297415933847162e+01
8.690000000000000000e+02,4.435401412704248969e+01
8.700000000000000000e+02,4.373219864823215630e+01
8.710000000000000000e+02,4.258824671709919585e+01
8.720000000000000000e+02,4.147114091218220722e+01
8.730000000000000000e+02,4.079201668361728395e+01
8.740000000000000000e+02,4.016110135110983492e+01
8.750000000000000000e+02,3.950384423598885064e+01
8.760000000000000000e+02,3.885014089748308663e+01
8.770000000000000000e+02,3.818637297336196923e+01
8.780000000000000000e+02,3.741696506424648305e+01
8.790000000000000000e+02,3.691169637946877202e+01
8.800000000000000000e+02,3.640709993858596505e+01
8.810000000000000000e+02,3.581835571910891503e+01
8.820000000000000000e+02,3.532882778399197576e+01
8.830000000000000000e+02,3.484764649953279303e+01
8.840000000000000000e+02,3.437121713162480319e+01
8.850000000000000000e+02,3.387393553752799846e+01
8.860000000000000000e+02,3.291982609293317807e+01
8.870000000000000000e+02,3.193344421167783054e+01
8.880000000000000000e+02,3.098000784239659566e+01
8.890000000000000000e+02,3.052623678896200232e+01
8.900000000000000000e+02,3.014794170704199416e+01
8.910000000000000000e+02,2.977815792109452886e+01
8.920000000000000000e+02,2.941164684875760926e+01
8.930000000000000000e+02,2.907731553661195534e+01
8.940000000000000000e+02,2.875128840241977812e+01
8.950000000000000000e+02,2.845279558967827072e+01
8.960000000000000000e+02,2.815603456491296086e+01
8.970000000000000000e+02,2.782531917038376079e+01
8.980000000000000000e+02,2.752323599902718598e+01
8.990000000000000000e+02,2.712327553242490197e+01
